,mol,geom,dlpno,b3lyp-svp,b3lyp-tz,b97-3c,mp2,pbe-svp,pbe,pbeh-3c,wb97x,gfn,gfn2,pm7
173,astex_1vcj,rmsd176-opt,36213.407,527.394,2393.0589999999997,215.291,4037.527,270.899,575.3,727.273,4214.182,7.25,0.99,0.055
174,astex_1y6b,rmsd135-opt,47065.014,717.8560000000001,3365.7140000000004,268.808,6163.3330000000005,314.822,727.175,1034.12,5628.6230000000005,7.99,4.38,0.14800000000000002
175,astex_1y6b,rmsd175-opt,38410.127,719.447,3367.1490000000003,267.874,6289.898,304.775,678.99,1039.223,5650.27,6.14,1.54,0.133
176,astex_1y6b,rmsd19-opt,42340.71400000001,751.235,3468.947,279.92900000000003,6530.982,306.874,721.8430000000001,1131.627,5876.079000000001,2.18,1.46,0.133
177,astex_1y6b,rmsd212-opt,47762.843,780.552,3845.2,293.156,6509.053000000001,327.186,762.0219999999999,1165.241,6090.194,3.29,1.4,0.129
178,astex_1y6b,rmsd33-opt,39573.21,716.668,3268.8459999999995,267.947,6299.941999999999,307.255,689.5360000000001,1025.928,5601.388000000001,4.46,3.34,0.129
179,astex_1y6b,rmsd36-opt,38833.26,737.837,3667.4309999999996,276.823,6231.031999999999,314.047,739.1060000000001,1057.151,5826.501,6.77,4.47,0.125
180,astex_1ywr,rmsd124-opt,48396.151,839.3689999999999,4213.734,285.068,7128.936,317.33799999999997,837.3810000000001,1117.798,6285.731,3.87,1.34,0.086
181,astex_1ywr,rmsd129-opt,52561.335999999996,838.648,4217.8279999999995,287.254,6764.076999999999,340.509,848.345,1184.982,6298.308000000001,3.7,1.6,0.09
182,astex_1ywr,rmsd160-opt,51155.645,843.2919999999999,3935.757,294.653,6939.409000000001,345.291,869.944,1165.175,6362.396,1.59,3.36,0.086
183,astex_1ywr,rmsd169-opt,46967.705,850.154,3930.386,292.652,6694.808000000001,344.17800000000005,863.316,1167.562,6423.31,2.17,1.44,0.086
184,astex_2bm2,rmsd166-opt,49115.285,854.7339999999999,3789.9790000000003,297.824,5819.21,378.57599999999996,840.03,1205.0739999999998,6560.331,1.38,1.38,0.086
185,astex_2bm2,rmsd183-opt,48864.100999999995,857.245,4137.366,298.313,5798.675,386.72,842.187,1203.931,6567.065,2.44,1.3,0.09
186,astex_2bm2,rmsd197-opt,50476.654,852.831,3792.256,297.491,5774.41,384.425,839.455,1199.442,6549.483,4.56,2.85,0.078
187,astex_2bm2,rmsd200-opt,48446.257000000005,849.7760000000001,4132.572,297.149,5548.275,382.876,843.26,1242.333,6496.274,3.46,1.18,0.078
188,astex_2bm2,rmsd205-opt,47501.64599999999,852.3989999999999,4126.857,298.449,5596.969,386.181,836.375,1248.75,6284.539000000001,1.42,4.28,0.08199999999999999
189,omegacsd_ABXBPC,rmsd146-opt,23435.035,362.42900000000003,1766.535,150.655,2177.015,189.00900000000001,382.223,445.855,2668.157,1.53,1.91,0.047
190,omegacsd_ABXBPC,rmsd170-opt,23681.561,364.952,1820.141,158.377,2221.056,185.542,400.461,428.80300000000005,2785.3759999999997,3.06,0.98,0.047
191,omegacsd_ABXBPC,rmsd172-opt,23380.955,363.412,1821.0620000000001,157.023,2196.126,196.852,399.144,428.57199999999995,2769.801,3.56,1.04,0.047
192,omegacsd_ABXBPC,rmsd17-opt,21956.859,348.986,1763.205,144.415,2130.428,177.525,366.786,399.653,2646.5759999999996,2.21,0.94,0.047
193,omegacsd_ABXBPC,rmsd235-opt,22953.477000000003,352.535,1759.475,150.671,2133.593,189.795,379.45300000000003,448.089,2656.525,1.35,0.87,0.047
194,omegacsd_ABXBPC,rmsd42-opt,22814.658,346.371,1739.652,148.377,2118.825,176.717,376.22900000000004,436.68,2631.663,2.3,0.9,0.051
195,omegacsd_ABXBPC,rmsd44-opt,21887.673,345.99699999999996,1728.215,142.838,2098.513,171.47299999999998,371.769,389.44800000000004,2619.553,3.0,1.65,0.051
196,omegacsd_ABXBPC,rmsd65-opt,22465.193,350.666,1762.941,160.347,2117.572,178.812,383.05699999999996,403.577,2671.88,0.92,1.0,0.051
197,omegacsd_ABXBPC,rmsd95-opt,22311.923,346.57099999999997,1738.2820000000002,143.26,2106.492,175.80200000000002,373.46,435.976,2562.052,1.51,1.67,0.043
198,omegacsd_ABXBPC,rmsd9-opt,23438.345,349.664,1759.3220000000001,144.296,2211.1639999999998,188.855,373.996,399.67699999999996,2637.81,1.07,2.19,0.047
199,omegacsd_AURMIN,rmsd27-opt,20617.563000000002,306.856,1413.11,99.166,1930.1129999999998,140.05,322.113,335.76199999999994,2198.757,5.05,2.67,0.043
200,omegacsd_AURMIN,rmsd31-opt,20601.8,288.496,1418.356,103.529,1911.6270000000002,136.983,336.75300000000004,336.62800000000004,2187.979,5.2,1.08,0.039
201,omegacsd_AURMIN,rmsd33-opt,20724.289,287.944,1410.07,102.95299999999999,1905.511,138.009,335.522,335.205,2193.141,1.38,1.57,0.039
202,omegacsd_AURMIN,rmsd34-opt,20778.43,288.046,1413.13,99.037,1907.0079999999998,137.628,357.288,334.685,2187.87,2.61,1.59,0.043
203,omegacsd_AURMIN,rmsd35-opt,20748.965,288.059,1400.3570000000002,99.36,1903.1470000000002,123.936,322.276,335.398,2160.999,3.96,1.46,0.043
204,omegacsd_AURMIN,rmsd37-opt,21184.705,287.949,1410.5079999999998,98.796,1909.055,137.787,322.439,334.78,2202.5860000000002,0.95,0.94,0.039
205,omegacsd_AURMIN,rmsd38-opt,21844.642999999996,288.222,1378.464,103.162,1904.7020000000002,138.42700000000002,337.704,333.69199999999995,2189.905,3.91,1.22,0.043
206,omegacsd_AURMIN,rmsd39-opt,20694.968999999997,288.767,1372.9820000000002,99.531,1896.816,132.92,321.846,336.18300000000005,2180.0570000000002,1.03,1.31,0.039
207,omegacsd_AURMIN,rmsd40-opt,20661.822,288.283,1398.9,99.43299999999999,1894.661,124.075,321.593,339.58,2187.368,3.06,1.1,0.043
208,omegacsd_AURMIN,rmsd4-opt,20474.102,287.783,1416.665,103.16799999999999,1891.969,138.219,323.342,337.832,2193.7329999999997,2.78,0.91,0.039
209,omegacsd_BAFJEX10,rmsd106-opt,15873.67,335.845,1574.0639999999999,101.36,2025.645,151.778,358.527,357.635,2178.379,1.05,2.88,0.047
210,omegacsd_BAFJEX10,rmsd109-opt,15385.662,329.664,1571.755,100.16799999999999,1978.725,138.947,353.316,322.159,2155.409,4.05,0.8,0.043
211,omegacsd_BAFJEX10,rmsd115-opt,15261.358,330.774,1569.4,101.18799999999999,1984.9129999999998,140.543,353.98800000000006,323.353,2162.594,2.5,0.86,0.043
212,omegacsd_BAFJEX10,rmsd178-opt,15109.676000000001,330.173,1570.953,100.757,1976.92,140.303,355.79,324.546,2162.749,1.69,0.86,0.043
213,omegacsd_BAFJEX10,rmsd189-opt,15819.732,331.306,1576.396,100.77,1979.18,150.012,356.431,327.345,2166.096,3.1,0.84,0.047
214,omegacsd_BAFJEX10,rmsd18-opt,15721.827,336.374,1572.305,107.626,2000.535,152.885,361.408,358.875,2214.592,2.96,1.93,0.047
215,omegacsd_BAFJEX10,rmsd227-opt,15777.958999999999,334.662,1547.513,102.95299999999999,1990.815,154.079,363.11199999999997,353.142,2201.669,2.85,4.67,0.059000000000000004
216,omegacsd_BAFJEX10,rmsd229-opt,16290.033000000001,330.042,1535.7479999999998,99.54299999999999,1961.51,139.516,351.20099999999996,324.926,2149.234,2.27,3.23,0.043
217,omegacsd_BAFJEX10,rmsd37-opt,16851.371,337.472,1603.31,103.584,1922.0379999999998,152.784,363.787,379.926,2218.106,5.81,1.39,0.043
218,omegacsd_BAFJEX10,rmsd92-opt,15561.053999999998,330.663,1581.8139999999999,100.899,1951.4589999999998,149.783,353.673,374.64,2169.923,1.11,0.9,0.043
219,omegacsd_BATROD,rmsd102-opt,13058.333999999999,244.17,1134.58,86.039,1482.219,113.096,238.13099999999997,393.14099999999996,1680.9279999999999,0.78,1.05,0.039
220,omegacsd_BATROD,rmsd110-opt,13163.286,238.87400000000002,1128.089,84.76799999999999,1475.5379999999998,107.266,238.688,349.144,1677.155,0.92,1.1,0.051
221,omegacsd_BATROD,rmsd111-opt,13064.965,239.44299999999998,1131.742,84.31200000000001,1476.0420000000001,107.28200000000001,238.783,349.309,1679.7079999999999,3.17,1.74,0.043
222,omegacsd_BATROD,rmsd138-opt,12700.433,239.93200000000002,1130.68,84.338,1473.7820000000002,106.999,238.604,351.093,1678.1170000000002,0.92,0.91,0.043
223,omegacsd_BATROD,rmsd146-opt,12609.223999999998,239.33,1130.223,84.70700000000001,1466.132,106.476,238.495,349.27,1676.766,1.33,1.06,0.047
224,omegacsd_BATROD,rmsd206-opt,12629.958999999999,239.139,1129.91,84.76799999999999,1474.862,106.41799999999999,238.74099999999999,348.616,1677.723,1.06,1.07,0.07
225,omegacsd_BATROD,rmsd34-opt,12604.258,239.773,1128.593,84.461,1468.7320000000002,107.07700000000001,238.671,347.85400000000004,1674.8970000000002,2.37,0.92,0.066
226,omegacsd_BATROD,rmsd64-opt,13350.907,239.226,1129.836,84.241,1467.9879999999998,107.37200000000001,239.895,347.995,1678.2060000000001,1.21,2.27,0.051
227,omegacsd_BATROD,rmsd73-opt,12800.226999999999,238.891,1130.153,84.676,1466.126,107.115,237.833,349.344,1674.756,6.27,0.81,0.059000000000000004
228,omegacsd_BATROD,rmsd86-opt,13458.72,239.855,1130.8139999999999,85.17399999999999,1529.0770000000002,107.583,239.00099999999998,349.314,1679.0970000000002,2.77,0.84,0.07
229,omegacsd_BUSNIM,rmsd19-opt,21647.247000000003,325.04900000000004,1475.5479999999998,115.61200000000001,2138.8320000000003,162.463,328.88300000000004,454.535,2250.688,4.03,1.68,0.066
230,omegacsd_BUSNIM,rmsd20-opt,21626.339,320.717,1472.406,106.12,2107.695,156.55,325.283,454.37199999999996,2245.444,1.22,1.8,0.066
231,omegacsd_BUSNIM,rmsd27-opt,20544.04,319.439,1466.8239999999998,106.29299999999999,2087.875,155.011,323.737,452.656,2241.484,2.94,1.06,0.059000000000000004
232,omegacsd_BUSNIM,rmsd28-opt,20467.948,319.04400000000004,1466.8829999999998,114.61399999999999,2090.279,154.334,327.7,450.56,2235.877,1.31,1.3,0.059000000000000004
233,omegacsd_BUSNIM,rmsd29-opt,21606.66,320.411,1470.2720000000002,114.64299999999999,2097.04,155.952,327.177,454.162,2241.197,4.17,0.92,0.059000000000000004
234,omegacsd_BUSNIM,rmsd31-opt,19841.096,333.47,1369.414,105.06,2146.744,153.686,323.45799999999997,457.825,2215.589,5.23,1.01,0.062
235,omegacsd_BUSNIM,rmsd35-opt,19843.154,332.98699999999997,1446.118,104.45100000000001,2154.23,154.364,323.306,460.79,2219.312,4.55,0.94,0.062
236,omegacsd_BUSNIM,rmsd36-opt,20587.767,336.175,1452.9589999999998,105.899,2146.139,153.858,326.207,466.01,2235.721,3.38,1.12,0.062
237,omegacsd_BUSNIM,rmsd42-opt,21004.351000000002,338.913,1435.828,108.905,2171.896,156.45,329.976,469.144,2257.592,4.5,0.99,0.062
238,omegacsd_BUSNIM,rmsd6-opt,23473.53,330.38699999999994,1491.031,113.505,2258.24,163.555,346.283,501.015,2351.834,1.21,1.02,0.066
239,omegacsd_CAGXEN,rmsd10-opt,15602.941,195.859,1020.8589999999999,72.78399999999999,1098.786,97.066,227.97,257.904,1507.54,4.61,0.82,0.039
240,omegacsd_CAGXEN,rmsd11-opt,15401.543,190.15599999999998,1016.3860000000001,72.625,1098.995,91.335,227.697,234.25,1507.9879999999998,3.46,0.7,0.043
241,omegacsd_CAGXEN,rmsd12-opt,15015.606000000002,190.57299999999998,1025.507,72.844,1090.421,91.182,227.394,233.84400000000002,1502.4389999999999,0.84,0.72,0.047
242,omegacsd_CAGXEN,rmsd13-opt,14851.758999999998,190.731,1020.937,72.741,1091.8519999999999,90.837,226.875,233.696,1503.711,0.84,2.23,0.047
243,omegacsd_CAGXEN,rmsd14-opt,14827.921999999999,190.821,1019.2,72.768,1088.003,90.49600000000001,228.34099999999998,233.77599999999998,1505.316,3.23,0.73,0.055
244,omegacsd_CAGXEN,rmsd15-opt,14916.255,190.771,1020.835,72.777,1096.595,90.329,228.56,257.295,1504.651,3.98,0.81,0.043
245,omegacsd_CAGXEN,rmsd18-opt,16025.636999999999,189.82,1019.8330000000001,72.531,1096.6960000000001,90.073,229.794,259.008,1511.9820000000002,2.71,0.84,0.039
246,omegacsd_CAGXEN,rmsd36-opt,15860.655,190.419,1023.2360000000001,72.52600000000001,1096.392,90.96799999999999,214.403,258.703,1510.223,2.47,0.78,0.047
247,omegacsd_CAGXEN,rmsd37-opt,15892.195,190.435,1021.6030000000001,72.462,1094.154,91.05799999999999,213.24900000000002,258.505,1516.471,1.85,0.86,0.051
248,omegacsd_CAGXEN,rmsd5-opt,16074.901000000002,190.482,1019.74,72.839,1090.95,90.551,229.389,257.782,1502.5629999999999,1.35,0.81,0.043
249,omegacsd_CALLEG,rmsd129-opt,13782.958,236.745,1139.132,199.483,1560.9260000000002,131.912,241.09599999999998,350.31300000000005,1700.765,3.93,0.87,0.062
250,omegacsd_CALLEG,rmsd132-opt,14043.916000000001,230.733,1136.007,159.78799999999998,1464.51,126.23200000000001,240.30200000000002,347.97900000000004,1708.0379999999998,4.75,0.9,0.051
251,omegacsd_CALLEG,rmsd139-opt,13587.901000000002,231.11900000000003,1136.394,182.30599999999998,1280.366,125.45,239.94299999999998,349.601,1701.714,0.93,1.38,0.051
252,omegacsd_CALLEG,rmsd140-opt,12920.606000000002,230.878,1133.145,158.812,1281.499,124.995,239.08,345.731,1694.605,1.07,1.69,0.055
253,omegacsd_CALLEG,rmsd161-opt,13426.671,231.801,1139.558,192.188,1301.4769999999999,125.273,242.523,348.293,1701.031,1.15,2.23,0.051
254,omegacsd_CALLEG,rmsd187-opt,13447.708999999999,231.498,1137.843,149.64700000000002,1309.1019999999999,126.29799999999999,242.52,348.871,1701.525,2.9,1.5,0.059000000000000004
255,omegacsd_CALLEG,rmsd18-opt,13557.831,231.886,1141.917,166.261,1301.615,127.12100000000001,243.873,330.065,1712.598,2.88,1.22,0.047
256,omegacsd_CALLEG,rmsd190-opt,13849.51,230.805,1136.453,189.415,1293.83,126.05799999999999,242.828,354.87300000000005,1701.8870000000002,1.97,1.4,0.062
257,omegacsd_CALLEG,rmsd197-opt,14134.488000000001,231.74900000000002,1139.468,161.71200000000002,1301.354,125.26799999999999,243.359,369.31199999999995,1703.221,0.92,0.86,0.039
258,omegacsd_CALLEG,rmsd61-opt,13787.329,231.438,1135.49,161.586,1306.787,125.176,241.715,367.376,1703.495,4.39,1.89,0.051
259,omegacsd_CATXIE,rmsd118-opt,23707.554,399.25199999999995,1808.594,154.20600000000002,2382.994,193.197,429.199,541.979,2897.69,2.67,1.62,0.062
260,omegacsd_CATXIE,rmsd129-opt,23216.673,393.54,1813.366,153.81799999999998,2379.606,193.903,430.051,541.175,2892.333,3.39,1.01,0.066
261,omegacsd_CATXIE,rmsd168-opt,21924.03,361.85699999999997,1804.8239999999998,154.17600000000002,2391.467,193.17700000000002,425.834,536.257,2888.6479999999997,2.8,1.2,0.051
262,omegacsd_CATXIE,rmsd186-opt,22666.636000000002,394.218,1802.7089999999998,153.945,2365.29,193.185,427.57800000000003,537.881,2883.2290000000003,2.98,1.03,0.055
263,omegacsd_CATXIE,rmsd213-opt,23006.939,398.23400000000004,1832.295,156.136,2386.993,196.43400000000003,433.356,551.36,2933.75,4.98,2.33,0.062
264,omegacsd_CATXIE,rmsd23-opt,22656.417999999998,361.34,1793.3010000000002,154.977,2365.951,193.37599999999998,425.87199999999996,536.071,2879.277,3.9,0.98,0.062
265,omegacsd_CATXIE,rmsd47-opt,22003.59,390.662,1756.5320000000002,149.296,2345.365,192.607,424.1,537.977,2873.282,3.46,2.87,0.062
266,omegacsd_CATXIE,rmsd71-opt,21970.897999999997,394.115,1747.922,149.506,2357.6910000000003,192.28099999999998,425.913,543.2919999999999,2878.135,2.58,0.96,0.059000000000000004
267,omegacsd_CATXIE,rmsd80-opt,22309.987999999998,394.225,1727.1989999999998,150.502,2389.893,194.03599999999997,427.15,545.952,2892.785,4.69,0.92,0.051
268,omegacsd_CATXIE,rmsd82-opt,20855.918999999998,361.445,1707.5970000000002,156.356,2299.135,191.9,420.736,536.645,2869.514,1.2,2.52,0.055
269,omegacsd_CIXTOS,rmsd119-opt,22790.057,377.36,1836.182,131.769,2113.391,172.275,405.42400000000004,538.57,2782.097,0.94,1.11,0.059000000000000004
270,omegacsd_CIXTOS,rmsd137-opt,19358.056,356.603,1757.755,124.65799999999999,2099.427,160.891,387.49,500.756,2652.853,2.94,1.74,0.051
271,omegacsd_CIXTOS,rmsd157-opt,21769.537,380.904,1894.839,140.315,2177.181,185.93900000000002,407.973,581.741,2884.8320000000003,3.58,1.02,0.055
272,omegacsd_CIXTOS,rmsd166-opt,19169.959,356.089,1750.3239999999998,125.48100000000001,2117.676,179.97099999999998,389.93699999999995,506.616,2640.657,2.6,1.13,0.059000000000000004
273,omegacsd_CIXTOS,rmsd181-opt,20446.85,367.67699999999996,1830.1779999999999,126.625,2171.241,180.25400000000002,395.03,548.7819999999999,2784.02,3.34,1.12,0.059000000000000004
274,omegacsd_CIXTOS,rmsd187-opt,20790.624,374.39,1875.273,128.925,2141.5389999999998,183.16400000000002,391.60400000000004,575.982,2851.2340000000004,5.24,1.08,0.059000000000000004
275,omegacsd_CIXTOS,rmsd224-opt,21921.666,374.914,1828.3270000000002,129.253,2172.366,183.896,406.166,539.757,2850.257,2.96,3.51,0.059000000000000004
276,omegacsd_CIXTOS,rmsd233-opt,15685.973,312.671,1521.6329999999998,102.566,1894.342,152.19299999999998,320.569,409.892,2325.225,3.07,1.42,0.055
277,omegacsd_CIXTOS,rmsd29-opt,23245.612,385.408,1814.945,130.914,2248.969,187.12400000000002,414.67400000000004,597.44,2891.4970000000003,2.46,0.97,0.062
278,omegacsd_CIXTOS,rmsd78-opt,20698.422,381.10900000000004,1792.864,139.78,2191.234,185.239,396.418,585.656,2858.402,4.49,1.17,0.055
279,omegacsd_CMPEPI,rmsd180-opt,14072.434,241.092,1104.15,82.353,1359.229,134.916,284.073,297.672,1636.5410000000002,3.66,0.98,0.047
280,omegacsd_CMPEPI,rmsd189-opt,14257.257,234.00400000000002,1106.263,82.385,1360.85,138.471,282.72,298.393,1642.694,3.96,1.31,0.043
281,omegacsd_CMPEPI,rmsd35-opt,14284.293,232.30700000000002,1100.04,81.755,1352.1070000000002,136.166,280.909,293.193,1626.362,0.83,2.04,0.051
282,omegacsd_CMPEPI,rmsd42-opt,13430.606000000002,231.01,1097.673,82.007,1353.3120000000001,136.963,281.985,299.379,1629.0279999999998,6.07,0.88,0.047
283,omegacsd_CMPEPI,rmsd47-opt,13680.075,233.798,1109.9189999999999,82.736,1358.884,137.637,282.973,297.8,1639.3210000000001,5.29,0.75,0.039
284,omegacsd_CMPEPI,rmsd4-opt,13805.526000000002,233.71900000000002,1110.117,82.729,1358.9160000000002,135.76,283.807,297.082,1637.999,3.27,1.2,0.047
285,omegacsd_CMPEPI,rmsd51-opt,13590.966,232.266,1105.149,82.209,1365.0839999999998,136.655,283.574,296.91700000000003,1636.4879999999998,3.87,0.88,0.039
286,omegacsd_CMPEPI,rmsd91-opt,13874.736,233.296,1110.015,82.652,1363.365,137.416,283.993,298.672,1647.565,3.05,1.21,0.047
287,omegacsd_CMPEPI,rmsd96-opt,13871.964,232.525,1100.913,82.266,1357.2920000000001,137.33100000000002,283.129,296.688,1633.3629999999998,0.82,1.92,0.043
288,omegacsd_CMPEPI,rmsd97-opt,14464.787,233.27,1110.448,82.581,1361.384,137.567,283.124,298.08799999999997,1646.259,1.79,1.64,0.059000000000000004
289,omegacsd_CYCLIZ10,rmsd25-opt,28144.697,388.235,1746.491,121.86399999999999,2129.8720000000003,188.09,411.30699999999996,433.344,2526.187,4.97,1.4,0.062
290,omegacsd_CYCLIZ10,rmsd27-opt,27212.375,380.37300000000005,1754.257,119.76799999999999,2128.295,192.77900000000002,440.221,432.95099999999996,2532.538,6.39,2.32,0.059000000000000004
291,omegacsd_CYCLIZ10,rmsd29-opt,27443.987,378.594,1744.297,119.9,2129.402,191.44299999999998,438.17699999999996,451.23900000000003,2530.4320000000002,2.36,1.94,0.055
292,omegacsd_CYCLIZ10,rmsd30-opt,27456.366,377.18800000000005,1742.6270000000002,120.074,2123.769,191.21400000000003,438.435,450.972,2524.828,4.77,0.82,0.051
293,omegacsd_CYCLIZ10,rmsd31-opt,26378.43,376.504,1744.139,120.133,2113.9,189.095,438.615,428.43800000000005,2522.894,4.08,1.01,0.051
294,omegacsd_CYCLIZ10,rmsd34-opt,26240.726000000002,378.61699999999996,1746.374,120.096,2116.417,191.87599999999998,439.345,431.775,2537.864,1.14,0.88,0.043
295,omegacsd_CYCLIZ10,rmsd35-opt,27110.125,377.96,1740.09,120.65799999999999,2142.03,192.236,437.445,455.029,2534.538,1.04,0.92,0.059000000000000004
296,omegacsd_CYCLIZ10,rmsd37-opt,26956.176,376.675,1692.957,119.40799999999999,2108.971,188.21900000000002,441.13699999999994,477.006,2528.613,4.16,0.86,0.059000000000000004
297,omegacsd_CYCLIZ10,rmsd38-opt,25928.117000000002,380.26199999999994,1696.014,120.0,2119.942,191.36700000000002,440.361,479.596,2525.495,2.32,0.93,0.059000000000000004
298,omegacsd_DIPJAN10,rmsd10-opt,19703.057,358.00300000000004,1723.5479999999998,122.69200000000001,2433.2529999999997,164.09400000000002,397.20300000000003,393.365,2677.7670000000003,4.3,1.07,0.078
299,omegacsd_DIPJAN10,rmsd121-opt,19587.105,365.671,1736.836,122.805,2421.465,161.097,400.50699999999995,423.022,2557.348,2.91,1.15,0.07
300,omegacsd_DIPJAN10,rmsd157-opt,21975.612,385.56800000000004,1814.45,137.679,2527.992,170.576,398.686,458.001,2913.12,4.34,1.12,0.066
301,omegacsd_DIPJAN10,rmsd185-opt,20626.142,372.45300000000003,1762.366,136.634,2456.835,177.666,415.147,432.255,2794.3790000000004,3.45,0.98,0.062
302,omegacsd_DIPJAN10,rmsd191-opt,20134.668,369.025,1754.905,125.061,2420.835,163.404,381.39599999999996,425.69699999999995,2749.6079999999997,3.83,3.76,0.07400000000000001
303,omegacsd_DIPJAN10,rmsd203-opt,22797.772,417.167,1938.84,150.57,2721.6609999999996,185.107,433.85,522.025,3191.595,2.55,1.44,0.066
304,omegacsd_DIPJAN10,rmsd215-opt,19700.457,370.176,1730.674,135.957,2522.361,164.821,410.216,439.00699999999995,2796.7509999999997,4.03,0.92,0.07400000000000001
305,omegacsd_DIPJAN10,rmsd238-opt,24225.152000000002,426.64599999999996,1937.729,158.67700000000002,2687.605,201.61900000000003,475.16,557.377,3246.972,3.68,2.84,0.066
306,omegacsd_DIPJAN10,rmsd56-opt,22791.302000000003,419.23400000000004,1890.434,149.235,2648.24,176.41400000000002,465.162,529.645,3137.928,7.7,2.36,0.07400000000000001
307,omegacsd_DIPJAN10,rmsd61-opt,20422.892,369.55199999999996,1738.007,142.351,2468.638,170.59799999999998,396.161,464.671,2895.2790000000005,2.52,1.48,0.078
308,omegacsd_DIZREJ,rmsd12-opt,25445.281000000003,388.101,1800.3220000000001,133.039,2209.8289999999997,175.72099999999998,398.358,521.229,2705.01,1.67,3.24,0.062
309,omegacsd_DIZREJ,rmsd13-opt,26438.197,381.99800000000005,1813.9070000000002,133.629,2211.451,172.085,400.67699999999996,524.102,2717.725,4.9,2.17,0.055
310,omegacsd_DIZREJ,rmsd16-opt,26788.426,378.208,1795.274,137.187,2188.578,171.44099999999997,396.80300000000005,514.534,2692.533,2.58,0.9,0.059000000000000004
