mol,geom,seconds
omegacsd_ABZNPS,rmsd57-opt,0.138631582
omegacsd_ABZNPS,rmsd81-opt,0.138694763
omegacsd_ACENHT,rmsd34-opt,0.139204741
omegacsd_ACENHT,rmsd37-opt,0.138666391
omegacsd_ACENHT,rmsd5-opt,0.138179064
omegacsd_ACENHT,rmsd63-opt,0.1385355
omegacsd_ACENHT,rmsd99-opt,0.139487505
omegacsd_ACPIXZ,rmsd240-opt,0.13923049
omegacsd_ACPIXZ,rmsd242-opt,0.13948369
omegacsd_ACPIXZ,rmsd246-opt,0.139292479
omegacsd_ACPIXZ,rmsd248-opt,0.139129162
omegacsd_ACPIXZ,rmsd249-opt,0.138607264
omegacsd_ACTHBZ,rmsd61-opt,0.138386488
omegacsd_ACTHBZ,rmsd64-opt,0.13801837
